Date,DAX,SPY,BAC,JNJ,AAPL,VWAGY
2019-09-19,12457.700195,289.926361,28.474316,123.506317,54.347748,16.83359
2019-09-20,12468.009766,288.556488,28.254696,124.968155,53.553288,16.900164
2019-09-23,12342.330078,288.48877,28.187857,125.053581,53.796787,16.624355
2019-09-24,12307.150391,286.225067,27.634033,124.873222,53.540985,16.120302
2019-09-25,12234.179688,287.91803,27.930038,124.341652,54.364967,16.13932
2019-09-26,12288.540039,287.318237,27.815453,122.31028,54.084568,16.153589
2019-09-27,12380.94043,285.770355,28.025528,122.072952,53.821392,16.150734
2019-09-30,12428.080078,287.095764,27.853651,122.813362,55.088093,16.291489
2019-10-01,12263.830078,283.680817,27.15659,123.392403,55.240589,16.025196
2019-10-02,11925.25,278.669647,26.583668,125.300385,53.85582,15.616244
2019-10-04,12012.80957,284.754608,27.08975,126.876137,55.835812,15.5782
2019-10-07,12097.429688,283.526031,27.032459,126.401505,55.848118,15.502117
2019-10-08,11970.200195,279.124329,26.383146,125.148506,55.193855,15.521138
2019-10-09,12094.259766,281.774994,26.631411,122.661476,55.840733,15.628608
2019-10-10,12164.200195,283.680817,27.166142,122.509598,56.59338,16.044216
2019-10-11,12511.650391,286.621704,27.605383,124.664391,58.098667,16.681421
2019-10-14,12486.55957,286.30246,27.825005,124.08535,58.01503,16.938202
2019-10-15,12629.790039,289.136932,28.388378,126.097771,57.879761,17.156946
2019-10-16,12670.110352,288.672607,28.808523,128.309509,57.646095,17.584917
2019-10-17,12654.950195,289.523895,28.894463,129.258759,57.869915,17.775127
2019-10-18,12633.599609,288.256592,28.980402,121.218628,58.147865,17.775127
2019-10-21,12747.959961,290.210754,29.620167,121.522392,59.156303,17.884499
2019-10-22,12754.69043,289.262695,29.792042,122.642494,59.021023,17.83219
2019-10-23,12798.19043,290.10434,30.002113,123.306976,59.813023,18.012892
2019-10-24,12872.099609,290.578369,29.944822,121.028786,59.911404,18.107998
2019-10-25,12894.509766,291.768311,30.288578,121.835632,60.649292,17.927296
2019-10-28,12941.709961,293.412842,30.403162,122.623512,61.256817,18.260164
2019-10-29,12939.620117,293.325806,30.622782,122.566551,59.84008,18.117504
2019-10-30,12910.230469,294.225525,30.19309,126.097771,59.832695,18.355268
2019-10-31,12866.790039,293.441864,29.858883,125.338341,61.185486,18.012892
2019-11-01,12961.049805,296.160278,30.364964,124.540977,62.921982,18.298204
2019-11-04,13136.280273,297.350189,30.937893,123.620209,63.335194,18.716669
2019-11-05,13148.5,297.021271,31.338936,123.800591,63.244194,18.716669
2019-11-06,13179.889648,297.088989,31.310289,124.313179,63.271248,18.650095
2019-11-07,13289.459961,298.133759,31.730434,124.7593,64.00148,19.068554
2019-11-08,13228.55957,298.869049,31.759083,126.249626,64.176636,18.95443
2019-11-11,13198.370117,298.298218,31.682688,125.28141,64.684837,18.918291
2019-11-12,13283.509766,298.927063,31.596754,124.683365,64.625618,18.94492
2019-11-13,13230.070313,299.023804,31.310289,124.607445,65.244843,18.773731
2019-11-14,13180.230469,299.459137,31.224356,124.313179,64.793388,18.773731
2019-11-15,13241.75,301.626099,31.443974,128.091202,65.563095,19.021004
2019-11-18,13207.009766,301.848602,31.472618,127.98674,65.893669,18.431351
2019-11-19,13221.120117,301.761505,31.453522,127.977234,65.69384,18.640583
2019-11-20,13158.139648,300.639343,31.214798,129.040421,64.92907,18.374289
2019-11-21,13137.700195,300.15564,31.358032,129.515045,64.63797,18.574009
2019-11-22,13163.879883,300.82312,31.682688,131.062302,64.581215,18.488415
2019-11-25,13246.450195,303.154602,31.959606,131.119644,65.71357,18.431351
2019-11-26,13236.419922,303.841461,31.845013,131.110092,65.200447,18.350513
2019-11-27,13287.070313,305.195831,31.911854,131.66449,66.076233,18.417088
2019-11-29,13236.379883,304.063965,31.816368,131.41597,65.930664,18.074709
2019-12-02,12964.679688,301.480988,31.921415,131.291718,65.168365,18.16506
2019-12-03,12989.290039,299.459137,31.358032,131.100555,64.006416,18.307716
2019-12-04,13140.570313,301.306854,31.654045,133.222458,64.57135,18.21261
2019-12-05,13054.799805,301.848602,31.769257,133.394485,65.518661,18.355268
2019-12-06,13166.580078,304.605682,32.326103,134.178299,66.784256,18.469395
2019-12-09,13105.610352,303.64801,32.172489,134.292984,65.849266,18.231632
2019-12-10,13070.719727,303.309326,32.191692,133.805527,66.234108,18.402821
2019-12-11,13146.740234,304.17038,32.297298,134.75177,66.799057,18.707157
2019-12-12,13221.639648,306.791992,33.295792,135.095871,66.969292,18.821283
2019-12-13,13282.719727,306.9758,33.065372,135.134094,67.879601,18.963942
2019-12-16,13407.660156,309.084747,33.314995,135.525986,69.041557,18.94492
2019-12-17,13287.830078,309.152496,33.641426,137.217804,69.177261,18.802263
2019-12-18,13222.160156,309.171875,33.708633,136.864151,69.011955,18.688137
2019-12-19,13211.959961,310.439087,33.555016,138.928726,69.081039,18.478907
2019-12-20,13318.900391,311.80014,33.564613,139.607346,68.93795,18.379045
2019-12-23,13300.980469,312.27655,33.766232,139.970566,70.062904,18.298204
2019-12-27,13337.110352,313.870819,33.939045,139.311035,71.493759,18.450373
2019-12-30,13249.009766,312.140381,33.747036,138.880951,71.918083,18.243044
2020-01-02,13385.929688,315.82486,34.217472,139.521332,74.096443,18.916388
2020-01-03,13219.139648,313.43335,33.507011,137.905991,73.376083,18.459883
2020-01-06,13126.990234,314.62912,33.459003,137.733948,73.96077,18.659605
2020-01-07,13226.830078,313.744415,33.23819,138.575073,73.61293,18.564501
2020-01-08,13320.179688,315.416595,33.574215,138.555969,74.797081,18.707157
2020-01-09,13495.05957,317.555298,33.631821,138.966949,76.385834,18.911634
2020-01-10,13483.30957,316.641479,33.353401,138.651535,76.558517,19.230234
2020-01-13,13451.519531,318.819122,33.660629,139.263275,78.194145,19.249256
2020-01-14,13456.490234,318.333069,33.910248,140.047043,77.13826,19.230234
2020-01-15,13432.299805,319.052429,33.28619,140.515381,76.807701,19.078066
2020-01-16,13429.429688,321.706421,33.334198,141.652786,77.769821,18.95443
2020-01-17,13526.129883,322.707764,33.324589,142.579956,78.630814,18.916388
2020-01-21,13555.870117,322.075867,32.892555,142.675552,78.097939,19.106598
2020-01-22,13515.75,322.114746,32.988567,141.700623,78.376717,18.840303
2020-01-23,13388.419922,322.484131,32.758144,141.968231,78.754158,18.669113
2020-01-24,13576.679688,319.616272,32.201298,141.767517,78.527199,18.288694
2020-01-27,13204.769531,314.493011,31.538832,142.178497,76.218079,17.889254
2020-01-28,13323.69043,317.788635,31.913271,142.895401,78.374237,17.965338
2020-01-29,13345.0,317.526154,31.692446,143.889435,80.014801,17.718063
2020-01-30,13157.120117,318.556641,32.143688,143.717392,79.898849,17.603939
2020-01-31,12981.969727,312.772308,31.519634,142.293213,76.356224,17.385199
2020-02-03,13045.19043,315.095764,31.654045,143.535767,76.146545,17.214008
2020-02-04,13281.740234,319.898254,32.278095,144.902634,78.660416,17.775127
2020-02-05,13478.330078,323.592407,33.324589,147.187012,79.301826,17.98436
2020-02-06,13574.820313,324.681244,33.28619,146.74733,80.229431,17.965338
2020-02-07,13513.80957,322.950775,33.22858,145.179794,79.138901,17.556385
2020-02-10,13494.030273,325.361725,33.305393,145.151123,79.514771,17.328135
2020-02-11,13627.839844,325.925568,33.382198,145.275391,79.035027,17.478399
2020-02-12,13749.780273,328.025452,33.526218,144.415115,80.911942,18.117504
2020-02-13,13745.429688,327.675476,33.516609,143.459335,80.335754,17.794149
2020-02-14,13744.209961,328.20047,33.459003,143.497559,80.355545,17.641981
2020-02-18,13681.19043,327.354675,32.902157,142.551285,78.884193,17.523098
2020-02-19,13789.0,328.9198,33.334198,142.360123,80.026649,17.587772
2020-02-20,13664.0,327.568542,33.459003,141.815308,79.205658,17.537365
2020-02-21,13579.330078,324.19516,32.988567,143.306366,77.412834,17.26156
2020-02-24,13035.240234,313.443085,31.423618,140.353302,73.735695,16.215405
2020-02-25,12790.490234,303.945099,29.839481,139.141281,71.238098,15.930091
2020-02-26,12774.879883,302.827148,29.407442,138.208221,72.36821,16.025196
2020-02-27,12367.459961,289.226624,27.967312,133.821884,67.637627,15.445054
2020-02-28,11890.349609,288.011475,27.362461,129.358566,67.598061,15.987153
2020-03-02,11857.870117,300.484222,28.197735,134.687622,73.891487,16.405617
2020-03-03,11985.389648,291.880585,26.642391,130.426315,71.544739,16.177364
2020-03-04,12127.69043,304.149261,27.256851,138.015839,74.863312,16.738483
2020-03-05,11944.719727,294.038788,25.875166,136.601822,72.434975,15.949111
2020-03-06,11541.870117,289.17804,24.841318,136.621063,71.473038,16.034708
2020-03-09,10625.019531,266.594788,21.189035,131.243942,65.820076,14.349445
2020-03-10,10475.490234,280.38974,22.812273,136.245911,70.560547,15.131208
2020-03-11,10438.679688,266.721222,21.904034,126.780663,68.10994,14.351347
2020-03-12,9161.129883,241.202057,19.817013,120.633995,61.383766,12.268547
2020-03-13,9232.080078,261.821533,23.343691,129.175812,68.738045,12.780211
2020-03-16,8742.25,233.172028,19.749376,122.288498,59.895107,10.956099
2020-03-17,8939.099609,245.761475,21.237349,131.388229,62.528698,11.659876
2020-03-18,8441.709961,233.317856,20.087557,129.820328,60.998001,10.385468
2020-03-19,8610.429688,233.813644,20.4837,122.211548,60.530632,10.81344
2020-03-20,8928.950195,223.737625,19.005398,115.324219,56.687817,10.157216
2020-03-23,8741.150391,218.017075,17.469122,106.907455,55.483528,10.55
2020-03-24,9700.570313,237.770142,20.319445,114.641258,61.049938,11.793021
2020-03-25,9874.259766,241.32959,20.387079,114.852875,60.713623,12.68701
2020-03-26,10000.959961,255.420761,21.952343,121.749825,63.908562,13.257639
2020-03-27,9632.519531,247.812897,20.870184,118.469688,61.2626,12.468267
2020-03-30,9815.969727,255.860779,21.295322,127.944572,63.010906,12.376967
2020-03-31,9935.839844,252.047104,20.512686,126.136169,62.88232,12.458757
2020-04-01,9544.75,240.703751,19.102018,123.90451,59.573639,11.710281
2020-04-02,9570.820313,246.258102,19.874987,128.079208,60.567726,11.964211
2020-04-03,9525.769531,242.698624,19.353233,129.060394,59.697277,11.783512
2020-04-06,10075.169922,258.999786,20.667282,134.4375,64.905113,12.858199
2020-04-07,10356.700195,259.263824,21.391939,132.244324,64.153374,13.114982
2020-04-08,10332.889648,267.966888,22.657681,137.804214,65.795349,13.314703
2020-04-09,10564.740234,272.044617,24.020039,135.851517,66.270126,13.847291
2020-04-14,10696.55957,277.510956,22.928219,140.468719,70.983391,13.999459
2020-04-15,10279.759766,271.61438,21.440254,142.036667,70.33551,13.309947
2020-04-16,10301.540039,272.924744,20.696268,143.970108,70.894386,13.523933
2020-04-17,10625.780273,280.297882,22.493423,146.230606,69.932442,13.923375
2020-04-20,10675.900391,275.359619,21.739779,145.893936,68.480873,13.951906
2020-04-21,10249.849609,266.99881,20.908833,143.979736,66.364113,13.271905
2020-04-22,10415.030273,272.924744,21.063429,147.163666,68.275627,13.26715
2020-04-23,10513.790039,272.905121,21.131065,149.587692,68.011032,13.224353
2020-04-24,10336.089844,276.709076,21.430588,148.962448,69.974472,13.252885
2020-04-27,10659.990234,280.698822,22.677,148.414154,70.023941,13.695122
2020-04-28,10795.629883,279.408051,23.082809,145.624619,68.888901,13.999459
2020-04-29,11107.740234,286.722504,23.942741,144.518387,71.151558,15.083656
2020-04-30,10861.639648,284.052979,23.237406,144.325989,72.65258,14.208689
2020-05-04,10466.799805,277.295837,22.155251,142.623428,72.494324,13.428829
2020-05-05,10729.459961,279.857849,21.894371,143.80658,73.582382,13.82827
2020-05-06,10606.200195,277.960785,21.594845,142.440643,74.341537,13.64757
2020-05-07,10759.269531,281.31488,22.068291,141.969315,75.110603,13.771206
2020-05-08,10904.480469,285.969543,22.773624,143.037033,76.898361,14.218201
2020-05-11,10824.990234,286.028229,21.817076,143.431442,78.108383,14.246732
2020-05-12,10819.5,280.32724,21.131065,141.536453,77.215744,13.866311
2020-05-13,10542.660156,275.369415,20.164852,141.526825,76.283424,13.286171
2020-05-14,10337.019531,278.664856,20.976469,142.01741,76.752075,13.219597
2020-05-15,10465.169922,279.945801,20.715591,144.710785,76.298309,13.400297
2020-05-18,11058.870117,288.4729,22.155251,144.78775,78.095993,14.313305
2020-05-19,11075.290039,285.509949,21.459576,143.344849,77.644714,14.151627
2020-05-20,11223.709961,290.360168,22.135925,142.055893,79.154762,14.627151
2020-05-21,11065.929688,288.355591,22.126261,141.122849,78.564621,14.484493
2020-05-22,11073.870117,288.903168,21.894371,139.83461,79.070457,14.413165
2020-05-26,11504.650391,292.462585,23.459637,140.018661,78.534874,14.998062
2020-05-27,11657.69043,296.814178,25.102198,140.338272,78.877037,15.939602
2020-05-28,11781.129883,296.266571,24.020039,142.352936,78.911751,15.473586
2020-05-29,11586.849609,297.58667,23.305042,144.077026,78.8349,15.007572
2020-06-02,12021.280273,301.263458,24.000715,143.592728,80.173843,15.711349
2020-06-03,12487.360352,305.272797,25.111858,143.980179,80.615211,16.310511
2020-06-04,12430.55957,304.470917,26.055618,142.120468,79.920944,16.329531
2020-06-05,12847.679688,312.274384,27.349648,142.672562,82.197174,16.671911
2020-06-08,12819.589844,316.04895,27.768015,142.15921,82.683151,17.23303
2020-06-09,12617.990234,313.692322,27.456669,141.37468,85.294128,16.700441
2020-06-10,12530.160156,311.941895,25.880491,143.15686,87.488533,16.728973
2020-06-11,11970.290039,293.958771,23.282711,136.44455,83.28817,15.226314
2020-06-12,11949.280273,297.479126,24.109716,137.684372,84.007233,15.663796
2020-06-15,11911.349609,300.256317,24.469709,136.812622,85.046173,15.849253
2020-06-16,12315.660156,306.035522,25.102129,139.921783,87.300087,15.673306
2020-06-17,12382.139648,304.764313,24.323767,139.495605,87.178589,15.563936
2020-06-18,12281.530273,304.881653,24.362688,138.90477,87.213303,15.264355
2020-06-19,12330.759766,303.139252,24.567007,139.311584,86.714905,14.998062
2020-06-22,12262.969727,305.083984,23.95405,138.885406,88.983704,15.335684
2020-06-23,12523.759766,306.488464,24.11945,138.372055,90.883034,15.502117
2020-06-24,12093.94043,298.670349,23.165956,135.427567,89.27877,15.045613
2020-06-25,12177.870117,301.872253,24.051342,135.282272,90.463997,15.435544
2020-06-26,12089.389648,294.702362,22.523808,133.480698,87.684418,15.102676
2020-06-29,12232.120117,299.033783,22.757317,134.672058,89.705254,15.226314
2020-06-30,12310.929688,302.864258,23.10758,136.212097,90.454079,15.383236
2020-07-01,12260.570313,304.985748,22.630833,135.969971,90.282982,15.216803
2020-07-02,12608.459961,306.665283,22.660023,136.541443,90.282982,15.502117
2020-07-06,12733.450195,311.399384,23.020014,138.488281,92.698074,15.730371
2020-07-07,12616.799805,308.187653,22.387598,138.362366,92.410439,15.307152
2020-07-08,12494.80957,310.54483,22.475161,138.76918,94.562691,15.551572
2020-07-09,12489.459961,308.776947,22.154089,138.013672,94.969345,15.416522
2020-07-10,12633.709961,311.929749,23.370277,137.89743,95.135475,15.863517
2020-07-13,12799.969727,309.22876,23.535679,140.648209,94.696594,15.426033
2020-07-14,12697.360352,313.236053,23.487028,143.273087,96.263672,15.777923
2020-07-15,12930.980469,316.113831,23.934589,143.602417,96.925705,16.115545
2020-07-16,12874.969727,315.072723,23.282711,144.56131,95.73304,16.229671
2020-07-17,12919.610352,315.986115,22.591913,144.658173,95.539635,16.215405
2020-07-20,13046.919922,318.539825,22.942177,144.900314,97.553032,16.253447
2020-07-21,13171.830078,319.217529,23.759457,145.035934,96.206642,16.405617
2020-07-22,13104.25,321.034515,23.652431,145.297424,96.476906,16.586317
2020-07-23,13103.389648,317.20401,23.876213,144.909988,92.085625,16.529253
2020-07-24,12838.05957,315.161102,23.691351,143.466812,91.857506,16.543518
2020-07-27,12838.660156,317.459351,23.487028,142.556335,94.034538,16.714708
2020-07-28,12835.280273,315.445953,23.70108,142.217316,92.489784,16.500721
2020-07-29,12822.259766,319.325531,24.586468,141.936447,94.262657,16.320021
2020-07-30,12379.650391,318.186218,24.168098,142.22702,95.403267,15.640019
2020-07-31,12313.360352,320.700531,24.207016,141.180939,105.390907,14.855403
2020-08-03,12646.980469,322.930145,24.314041,142.720993,108.046509,15.454566
2020-08-04,12600.870117,324.17749,24.3335,142.595078,108.768059,16.148832
2020-08-05,12660.25,326.190948,24.703218,143.737991,109.162292,16.258202
2020-08-06,12591.679688,328.371368,24.781055,142.914734,112.970894,16.424637
2020-08-07,12674.879883,328.607117,25.403744,143.931747,110.40242,16.129808
2020-08-10,12687.530273,329.589294,25.841572,143.379654,112.007095,16.224915
2020-08-11,12946.889648,326.868652,26.191835,142.352936,108.67601,16.614847
2020-08-12,13058.629883,331.425964,26.006973,144.958435,112.287788,17.118902
2020-08-13,12993.709961,330.826843,25.637251,143.350586,114.275002,16.843098
2020-08-14,12901.339844,330.83667,25.754007,143.583038,114.173164,16.87163
2020-08-17,12920.660156,331.887604,25.199423,144.309479,113.875069,16.985758
2020-08-18,12881.759766,332.604584,24.839434,145.374924,114.823975,17.014288
2020-08-19,12977.330078,331.219727,24.810244,145.665497,114.968048,16.933449
2020-08-20,12830.0,332.251038,24.421062,146.663147,117.519142,16.776525
2020-08-21,12764.799805,333.429596,24.30431,147.961044,123.575188,16.519743
2020-08-24,13066.540039,336.808319,24.995108,148.351059,125.053177,16.762259
2020-08-25,13061.620117,337.986908,25.296719,148.263306,124.027283,16.86212
2020-08-26,13190.150391,341.375427,24.868622,148.497314,125.713928,17.194986
2020-08-27,13096.360352,342.121857,25.345367,149.160324,124.211098,17.109392
2020-08-28,13033.200195,344.331787,25.588604,149.803864,124.009895,17.185476
2020-08-31,12945.379883,343.084412,25.043751,149.579605,128.215347,17.05233
2020-09-01,12974.25,346.315796,25.014561,147.736786,133.322495,16.890652
2020-09-02,13243.429688,351.324921,25.316179,149.98912,130.560257,16.938202
2020-09-03,13057.769531,339.234283,25.139828,145.815979,120.107483,16.852608
2020-09-04,12842.660156,336.464569,26.001991,144.879944,120.186981,17.147436
2020-09-08,12968.330078,327.271332,24.963476,143.583145,112.098999,17.613451
2020-09-09,13237.209961,333.7341,24.99287,145.962234,116.570236,18.16506
2020-09-10,13208.889648,327.93924,24.630371,143.241898,112.764717,17.99387
2020-09-11,13202.839844,328.106171,24.983072,144.090164,111.284241,17.957729
2020-09-14,13193.660156,332.427795,25.228003,144.645935,114.622765,17.751352
2020-09-15,13217.669922,334.10733,24.767532,145.172455,114.80162,17.603939
2020-09-16,13255.370117,332.781342,25.081045,144.694687,111.413406,17.584917
2020-09-17,13208.120117,329.854492,24.836113,143.495407,109.63485,17.523098
2020-09-18,13116.25,326.057007,24.698948,145.4552,106.157211,17.023798
2020-09-21,12542.44043,322.428101,23.973949,141.477097,109.376511,16.172607
2020-09-22,12594.389648,325.711853,23.454697,140.609314,111.095444,16.243937
2020-09-23,12642.969727,318.158234,22.788481,140.833557,106.435432,15.987153
2020-09-24,12606.570313,319.006287,22.866859,141.057831,107.528404,16.358063
2020-09-25,12469.200195,324.163666,23.013819,142.023117,111.562439,16.196384
2020-09-28,12870.870117,329.547791,23.601652,143.43689,114.225311,16.738483
2020-09-29,12825.820313,327.753113,23.288143,143.388138,113.360878,16.824078
2020-09-30,12760.730469,330.238098,23.601652,145.162704,115.069893,16.87163
2020-10-01,12730.769531,332.358215,23.611452,143.641678,116.043625,16.759636
2020-10-02,12689.040039,329.202667,23.719223,142.588638,112.297722,16.494392
2020-10-05,12828.30957,335.040436,24.120911,144.528931,115.755478,16.995411
2020-10-06,12906.019531,330.277527,23.875978,142.608124,112.436829,16.798933
2020-10-07,12928.570313,336.02655,24.375639,144.187668,114.344559,17.201715
2020-10-08,13042.209961,339.004578,24.72834,145.172455,114.23526,16.985588
2020-10-09,13051.230469,342.031952,24.845909,147.200531,116.222473,17.010149
2020-10-12,13138.410156,347.534454,25.159422,148.048782,123.604996,17.250834
2020-10-13,13018.990234,345.266388,24.444223,144.655685,120.326073,16.956116
2020-10-14,13028.05957,343.096954,23.141184,144.402176,120.415512,16.970852
2020-10-15,12703.75,342.672913,23.660439,143.514908,119.938568,16.602453
2020-10-16,12908.990234,342.465851,23.748615,144.402176,118.259369,16.897173
2020-10-19,12854.660156,337.259186,23.239153,140.716568,115.2388,16.926643
2020-10-20,12736.950195,338.610138,23.65064,140.940826,116.759033,17.270481
2020-10-21,12557.639648,337.969177,23.562466,140.336304,116.123123,16.946293
2020-10-22,12543.05957,339.823029,24.365843,141.457581,115.010269,17.044531
2020-10-23,12645.75,340.976807,24.395233,141.613586,114.304817,17.093651
2020-10-26,12177.179688,334.675598,24.042532,140.375305,114.314751,16.64175
2020-10-27,12063.570313,333.52179,23.36652,139.57576,115.854843,16.160378
2020-10-28,11560.509766,322.122406,22.994221,134.90538,110.489349,15.266398
2020-10-29,11598.070313,325.396271,23.062805,133.764587,114.583023,15.551292
2020-10-30,11556.480469,322.004089,23.219561,133.686569,108.164307,15.29587
2020-11-02,11788.280273,325.613251,23.591858,135.227142,108.074883,15.796891
2020-11-03,12088.980469,331.362244,24.189493,135.041885,109.734207,16.484568
2020-11-04,12324.219727,338.767914,23.199968,135.919388,114.215385,16.111258
2020-11-05,12568.089844,345.374817,24.111115,136.270401,118.26931,16.838228
2020-11-06,12480.019531,345.29599,23.817194,138.698242,118.134956,16.789108
2020-11-09,13095.969727,349.634827,27.197256,142.432617,115.776031,17.339249
2020-11-10,13163.110352,349.12204,27.099283,144.577682,115.427666,18.292171
2020-11-11,13216.179688,351.715546,26.785772,144.109665,118.931198,18.243052
2020-11-12,13052.950195,348.303589,26.148949,144.597183,118.652512,18.046574
2020-11-13,13076.719727,353.125641,26.452663,146.157242,118.702278,18.419882
2020-11-16,13138.610352,357.5336,27.020908,147.083527,119.737419,18.832489
2020-11-17,13133.469727,355.610687,26.991514,145.620972,118.831673,18.77158
2020-11-18,13201.889648,351.330963,26.433067,143.690414,117.478035,18.665482
2020-11-19,13086.160156,352.810089,26.433067,143.466156,118.085182,18.935638
2020-11-20,13137.25,350.394135,26.266514,142.705627,116.79126,18.881607
2020-11-23,13126.969727,352.494537,26.834757,141.252548,113.317581,18.748983
2020-11-24,13292.44043,358.174591,28.392525,141.252548,114.631409,19.560442
2020-11-25,13289.799805,357.622314,28.441513,141.06601,115.487389,19.274567
2020-11-27,13335.679688,358.618347,28.402325,141.380173,116.044762,18.822664
2020-11-30,13291.160156,357.03064,27.589148,142.047806,118.493263,18.233227
2020-12-01,13382.299805,360.935638,28.108404,144.76741,122.146103,19.146854
2020-12-02,13313.240234,361.694946,28.470903,145.44487,122.504417,19.127205
2020-12-03,13252.860352,361.596344,28.500479,146.289215,122.365074,19.056475
2020-12-04,13298.959961,364.712463,28.875095,147.536118,121.678307,19.107559
2020-12-07,13271.0,363.962982,28.677927,146.259781,123.171288,18.930727
2020-12-08,13278.490234,365.027985,28.520195,148.792831,123.79834,18.881607
2020-12-09,13340.259766,361.75412,28.392036,150.314636,121.210495,19.048615
2020-12-10,13295.730469,361.635803,28.697645,149.480103,122.663666,18.847223
2020-12-11,13114.299805,361.211761,28.165293,150.167343,121.837555,18.351116
2020-12-14,13223.160156,359.594543,27.82025,146.357956,121.210495,18.370764
2020-12-15,13362.870117,364.456024,28.234303,147.830658,127.28196,19.608578
2020-12-16,13565.980469,365.027985,28.313169,146.947021,127.212296,20.227488
2020-12-17,13667.25,367.069244,28.421612,150.825165,128.098129,20.074234
2020-12-18,13630.509766,365.603577,28.26388,151.698959,126.06768,19.766745
2020-12-21,13246.299805,364.296356,29.31872,150.236084,127.630325,19.618402
2020-12-22,13418.110352,363.682373,28.796228,149.941544,131.26326,19.696993
2020-12-23,13587.230469,364.009186,29.624329,149.175735,130.347565,20.325727
2020-12-28,13790.290039,368.564636,29.703196,150.402985,136.050766,20.467192
2020-12-29,13761.379883,367.861481,29.584896,151.335709,134.239273,20.453438
2020-12-30,13718.780273,368.386353,29.555321,153.210968,133.09465,20.582132
2021-01-04,13726.740234,365.217377,29.604614,153.652771,128.804825,19.942593
2021-01-05,13651.219727,367.732758,29.831354,155.45929,130.397324,20.198015
2021-01-06,13891.969727,369.931244,31.694584,156.922195,126.007957,20.247135
2021-01-07,13968.240234,375.42749,32.394527,157.452347,130.307755,20.605709
2021-01-08,14049.530273,377.566559,32.069199,157.128357,131.432465,20.423967
2021-01-11,13936.660156,375.021484,32.601551,156.470566,128.376831,19.893473
2021-01-12,13925.05957,375.100677,33.183193,155.253113,128.197662,19.903297
2021-01-13,13939.709961,376.11084,32.986027,155.017471,130.277893,19.824705
2021-01-14,13988.700195,374.793671,33.508518,157.727264,128.307175,20.06048
2021-01-15,13787.730469,372.060425,32.542397,157.383652,126.545425,19.795233
2021-01-19,13815.05957,374.981842,32.305801,159.818527,127.232201,19.844355
2021-01-20,13921.370117,380.171112,31.881891,159.425812,131.412567,20.571325
2021-01-21,13906.669922,380.5177,31.319965,158.787613,136.229919,21.013401
2021-01-22,13873.969727,379.170868,31.103081,160.574509,138.419647,21.537018
2021-01-25,13643.950195,380.66626,30.718605,162.960297,142.251633,20.787451
2021-01-26,13870.990234,380.072083,30.501724,167.378433,142.490524,21.200056
2021-01-27,13620.459961,370.782928,29.407446,164.825745,141.39566,21.219706
2021-01-28,13665.929688,373.971741,29.890505,166.082458,136.448898,21.00849
2021-01-29,13432.870117,366.484985,29.229996,160.162155,131.34288,20.757978
2021-02-01,13622.019531,372.585297,29.535604,159.749786,133.51268,20.743244
2021-02-02,13835.160156,377.85376,30.59045,158.31636,134.358719,21.209881
2021-02-03,13933.629883,378.150848,31.132656,157.579987,133.313644,21.543896
2021-02-04,14060.290039,382.448792,32.039627,159.042892,136.747498,21.239353
2021-02-05,14056.719727,383.954071,31.911465,161.45813,136.323837,21.494774
2021-02-08,14059.910156,386.726959,32.621265,161.919571,136.473373,21.760021
2021-02-09,14011.799805,386.469482,32.483253,163.245026,135.576233,21.632311
2021-02-10,13932.969727,386.301117,32.512825,163.775192,134.958206,21.524246
2021-02-11,14040.910156,386.925018,32.414242,163.038849,134.699051,21.710901
2021-02-12,14049.889648,388.836334,32.897301,163.549393,134.938263,21.651958
2021-02-16,14064.599609,388.499603,33.784557,162.066849,132.765244,21.691254
2021-02-17,13909.269531,388.588745,33.922569,162.646133,130.422729,21.622486
2021-02-18,13886.929688,386.934937,33.705685,162.72467,129.296326,22.432961
2021-02-19,13993.230469,386.251587,34.050728,160.014877,129.455826,22.477167
2021-02-22,13950.040039,383.28067,34.652088,159.916092,125.598167,22.968365
2021-02-23,13864.80957,383.746094,35.016846,158.503357,125.458611,22.988012
2021-02-24,13976.0,387.974731,35.864662,160.627396,124.950233,23.382936
2021-02-25,13879.330078,378.62619,35.421036,160.795334,120.604141,22.644175
2021-02-26,13786.290039,376.675262,34.218319,156.547256,120.873283,23.005695
2021-03-01,14012.820313,385.805939,35.283024,157.396881,127.382462,23.05678
2021-03-02,14039.799805,382.79541,35.026703,157.100494,124.72097,23.47921
2021-03-03,14080.030273,377.725006,35.904095,154.33429,121.670723,24.726851
2021-03-04,14056.339844,373.050751,36.161686,151.222321,119.74688,25.345758
2021-03-05,13920.69043,379.913635,36.587704,154.215744,121.032768,25.326111
2021-03-08,14380.910156,378.022125,36.785851,155.500031,115.988907,25.702368
2021-03-09,14437.94043,383.419342,35.983356,155.796417,120.703819,26.151321
2021-03-10,14540.25,385.805939,37.023621,157.228912,119.597374,28.086637
2021-03-11,14569.389648,389.717682,36.894829,157.21904,121.571045,27.133717
2021-03-12,14502.389648,390.242584,37.588341,157.673492,120.644012,27.281075
2021-03-15,14461.419922,392.569794,37.400101,158.483597,123.594574,29.236038
2021-03-16,14557.580078,392.074646,37.291119,159.422119,125.169533,32.173393
2021-03-17,14596.610352,393.411591,37.598248,158.829376,124.362122,41.584728
2021-03-18,14775.519531,387.687592,38.579071,158.53299,120.145607,35.317055
